unique_id|game_id|play_id|week|x_1|y_1|x_2|y_2|event|play_description|quarter|down|yards_to_go|possession_team|yardline_side|yardline_number|game_clock|absolute_yardline_number|pass_result|offense_play_result|play_result
2018120903_3107|2018120903|3107|14|90.5|23.42|68.09|0.99|pass_outcome_incomplete|(2:59) (No Huddle, Shotgun) A.Rodgers pass incomplete short left to D.Adams.|3|3|12|GB|GB|21|02:59:00|31|I|0|0
2018120903_3550|2018120903|3550|14|82.05|23.65|50.65|52.95|out_of_bounds|(12:07) (Shotgun) A.Rodgers pass short right to D.Adams pushed ob at ATL 41 for 30 yards (D.Trufant). PENALTY on GB-J.Graham, Offensive Pass Interference, 10 yards, enforced at GB 29 - No Play.|4|3|6|GB|GB|29|NA|NA|C|30|-10
2018120903_3609|2018120903|3609|14|96.92|23.52|94.27|44.88|tackle|(11:20) (Shotgun) A.Rodgers pass short right to D.Adams to GB 18 for 4 yards (D.Trufant; B.Poole).|4|3|21|GB|GB|14|11:20:00|96|C|4|4
2018120903_371|2018120903|371|14|85.31|23.56|78.04|39.49|tackle|(11:36) A.Rodgers pass short right to E.St. Brown to GB 33 for 8 yards (D.Trufant, V.Beasley).|1|1|10|GB|GB|25|11:36:00|35|C|8|8
2018120903_396|2018120903|396|14|77.28|29.53|73.12|0.45|tackle|(11:05) A.Rodgers pass short left to E.St. Brown to GB 37 for 4 yards (R.Alford).|1|2|2|GB|GB|33|11:05:00|43|C|4|4
2018120903_4060|2018120903|4060|14|97.6|29.65|90.51|1.93|tackle|(6:31) (Shotgun) A.Rodgers pass short left to J.Graham to GB 19 for 5 yards (D.Campbell).|4|3|3|GB|GB|14|06:31:00|96|C|5|5
2018120903_421|2018120903|421|14|74.04|23.37|65.86|28.22|tackle|(10:25) (Shotgun) A.Rodgers pass short middle to R.Cobb to GB 45 for 8 yards (J.Richards).|1|1|10|GB|GB|37|10:25:00|47|C|8|8
2018120903_446|2018120903|446|14|65.25|27.42|57.16|56.93|pass_outcome_incomplete|(9:50) A.Rodgers pass incomplete short right.|1|2|2|GB|GB|45|09:50:00|55|I|0|0
2018120903_468|2018120903|468|14|66.17|27.06|44.22|47.83|tackle|(9:41) (Shotgun) A.Rodgers pass short right to D.Adams to ATL 34 for 21 yards (R.Alford).|1|3|2|GB|GB|45|09:41:00|55|C|21|21
2018120903_515|2018120903|515|14|36.23|29.62|19.48|-0.62|out_of_bounds|(8:27) A.Rodgers pass short left to M.Valdes-Scantling pushed ob at ATL 11 for 14 yards (R.Alford).|1|2|1|GB|ATL|25|08:27:00|85|C|14|14
2018120903_568|2018120903|568|14|23.48|23.63|9.97|12.42|pass_outcome_incomplete|(7:19) (Shotgun) A.Rodgers pass incomplete short middle to M.Valdes-Scantling. PENALTY on ATL-R.Alford, Defensive Pass Interference, 6 yards, enforced at ATL 13 - No Play.|1|2|12|GB|ATL|13|NA|NA|I|0|6
2018120903_601|2018120903|601|14|18.04|23.53|9.85|-0.03|touchdown|(7:16) (Shotgun) A.Rodgers pass short left to D.Adams for 7 yards, TOUCHDOWN.|1|1|7|GB|ATL|7|07:16:00|103|C|7|7
2018120903_953|2018120903|953|14|67.86|29.73|50.8|-3.36|pass_outcome_incomplete|(:41) (Shotgun) A.Rodgers pass incomplete deep left to R.Cobb.|1|1|10|GB|GB|43|00:41:00|53|I|0|0
2018120903_975|2018120903|975|14|67.88|29.46|12.19|51.07|pass_outcome_incomplete|(:36) (Shotgun) A.Rodgers pass incomplete deep right to J.Graham (F.Oluokun).|1|2|10|GB|GB|43|00:36:00|53|I|0|0
2018120903_997|2018120903|997|14|67.87|29.52|77.79|29.22|qb_sack|(:26) (Shotgun) A.Rodgers sacked at GB 33 for -10 yards (D.Trufant).|1|3|10|GB|GB|43|00:26:00|53|S|-10|-10
2018121603_1098|2018121603|1098|15|71.31|29.43|69.5|47.83|tackle|(12:29) A.Rodgers pass short right to L.Kendricks to GB 41 for 2 yards (A.Amos).|2|1|10|GB|GB|39|12:29:00|49|C|2|2
2018121603_1168|2018121603|1168|15|67.6|28.44|54.05|23.91|tackle|(10:52) (Shotgun) A.Rodgers pass short middle to D.Adams to CHI 44 for 13 yards (P.Amukamara).|2|3|6|GB|GB|43|10:52:00|53|C|13|13
2018121603_1215|2018121603|1215|15|50.65|29.35|34.43|51.61|tackle|(9:43) (Shotgun) A.Rodgers pass short right to L.Kendricks to CHI 24 for 16 yards (A.Amos).|2|2|6|GB|CHI|40|09:43:00|70|C|16|16
2018121603_1240|2018121603|1240|15|34.44|29.37|28.7|-0.56|out_of_bounds|(8:58) (Shotgun) A.Rodgers pass short left to R.Cobb pushed ob at CHI 19 for 5 yards (E.Jackson).|2|1|10|GB|CHI|24|08:58:00|86|C|5|5
2018121603_1293|2018121603|1293|15|34.17|23.35|6.96|31.84|pass_outcome_incomplete|(7:37) (No Huddle, Shotgun) A.Rodgers pass incomplete deep middle to E.St. Brown.|2|3|9|GB|CHI|23|07:37:00|87|I|0|0
2018121603_1671|2018121603|1671|15|108.3|29.35|101.04|53.87|out_of_bounds|(2:17) (Shotgun) A.Rodgers pass short right to E.St. Brown pushed ob at GB 9 for 7 yards (A.Amos).|2|1|10|GB|GB|2|02:17:00|12|C|7|7
2018121603_1713|2018121603|1713|15|101.42|29.64|79.2|0.25|pass_outcome_incomplete|(2:00) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams (P.Amukamara).|2|2|3|GB|GB|9|02:00:00|19|I|0|0
2018121603_2037|2018121603|2037|15|78.31|29.51|33.65|2.32|pass_outcome_incomplete|(:20) (Shotgun) A.Rodgers pass incomplete deep left to E.St. Brown.|2|2|3|GB|GB|32|00:20:00|42|I|0|0
2018121603_2098|2018121603|2098|15|58.52|29.45|3.65|18.42|pass_outcome_incomplete|(:05) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams (E.Jackson).|2|1|10|GB|CHI|48|00:05:00|62|I|0|0
2018121603_2162|2018121603|2162|15|85.91|26.92|74.04|1.69|tackle|(15:00) (Shotgun) A.Rodgers pass short left to D.Adams to GB 36 for 11 yards (P.Amukamara).|3|1|10|GB|GB|25|15:00:00|85|C|11|11
2018121603_2209|2018121603|2209|15|68.6|23.92|62.08|38.33|tackle|(13:43) (Shotgun) A.Rodgers pass short right to L.Kendricks to GB 48 for 6 yards (R.Smith).|3|2|4|GB|GB|42|13:43:00|68|C|6|6
2018121603_2301|2018121603|2301|15|51.75|26.91|49.21|-0.32|out_of_bounds|(11:44) A.Rodgers pass short left to L.Kendricks pushed ob at CHI 39 for 3 yards (D.Trevathan).|3|1|10|GB|CHI|42|11:44:00|52|C|3|3
2018121603_2332|2018121603|2332|15|50.1|23.79|38.48|20.16|tackle|(11:05) (Shotgun) A.Rodgers pass short middle to J.Graham to CHI 28 for 11 yards (E.Jackson).|3|2|7|GB|CHI|39|11:05:00|49|C|11|11
2018121603_2379|2018121603|2379|15|35.67|29.76|24.38|53.44|pass_outcome_incomplete|(9:40) (Shotgun) A.Rodgers pass incomplete short right to D.Adams (K.Fuller).|3|2|7|GB|CHI|25|09:40:00|35|I|0|0
2018121603_2401|2018121603|2401|15|35.79|29.83|11.84|6.08|pass_outcome_incomplete|(9:35) (Shotgun) A.Rodgers pass incomplete deep left to R.Cobb (S.McManis).|3|3|7|GB|CHI|25|09:35:00|35|I|0|0
2018121603_2656|2018121603|2656|15|60.6|26.85|26.88|44.06|pass_outcome_incomplete|(6:25) (Shotgun) A.Rodgers pass incomplete deep right to R.Cobb.|3|1|10|GB|NA|50|06:25:00|60|I|0|0
2018121603_2700|2018121603|2700|15|57.9|29.96|30.04|-0.68|out_of_bounds|(5:37) (Shotgun) A.Rodgers pass deep left to D.Adams pushed ob at CHI 20 for 28 yards (P.Amukamara).|3|3|8|GB|CHI|48|05:37:00|58|C|28|28
2018121603_2731|2018121603|2731|15|30.93|23.49|20.12|45.76|tackle|(4:56) (Shotgun) A.Rodgers pass short right to D.Adams to CHI 10 for 10 yards (R.Smith).|3|1|10|GB|CHI|20|04:56:00|30|C|10|10
2018121603_296|2018121603|296|15|102.6|30.03|92.96|26.81|tackle|(11:24) (Shotgun) A.Rodgers pass short middle to R.Cobb to GB 17 for 9 yards (E.Jackson).|1|3|6|GB|GB|8|11:24:00|102|C|9|9
2018121603_3141|2018121603|3141|15|84.99|29.4|86.68|33.5|qb_sack|(14:18) (Shotgun) A.Rodgers sacked at GB 24 for -2 yards (L.Floyd).|4|1|10|GB|GB|26|14:18:00|36|S|-2|-2
2018121603_3161|2018121603|3161|15|87.2|29.41|48.96|12.11|pass_outcome_incomplete|(13:38) (Shotgun) A.Rodgers pass incomplete deep left to R.Cobb.|4|2|12|GB|GB|24|13:38:00|34|I|0|0
2018121603_3183|2018121603|3183|15|87.06|29.41|36.89|31.45|pass_outcome_incomplete|(13:30) (Shotgun) A.Rodgers pass incomplete deep middle to M.Valdes-Scantling.|4|3|12|GB|GB|24|13:30:00|34|I|0|0
2018121603_321|2018121603|321|15|93.87|27.35|86.83|43.42|tackle|(10:40) (Shotgun) A.Rodgers pass short right to D.Adams to GB 23 for 6 yards (R.Smith).|1|1|10|GB|GB|17|10:40:00|93|C|6|6
2018121603_3536|2018121603|3536|15|85.95|23.39|91.56|21.92|qb_sack|(10:16) (Shotgun) A.Rodgers sacked at GB 20 for -5 yards (K.Mack).|4|1|10|GB|GB|25|10:16:00|35|S|-5|-5
2018121603_3556|2018121603|3556|15|90.39|23.37|82.11|30.52|pass_outcome_incomplete|(9:34) (Shotgun) A.Rodgers pass incomplete short right to R.Cobb [J.Bullard].|4|2|15|GB|GB|20|09:34:00|30|I|0|0
2018121603_3578|2018121603|3578|15|91.52|23.37|93.54|6.47|pass_outcome_incomplete|(9:31) (Shotgun) A.Rodgers pass incomplete short left to J.Williams (R.Smith, A.Hicks).|4|3|15|GB|GB|20|09:31:00|30|I|0|0
2018121603_368|2018121603|368|15|85.46|23.8|90.82|21.57|qb_sack|(9:17) (Shotgun) A.Rodgers sacked at GB 19 for -6 yards (K.Mack).|1|3|2|GB|GB|25|09:17:00|85|S|-6|-6
2018121603_3793|2018121603|3793|15|86.31|26.49|72.29|30.79|tackle|(6:43) (Shotgun) A.Rodgers pass short middle to J.Graham to GB 38 for 13 yards (D.Trevathan; A.Amos).|4|1|10|GB|GB|25|06:43:00|35|C|13|13
2018121603_3818|2018121603|3818|15|73.57|29.52|65.75|1.61|tackle|(6:21) (No Huddle, Shotgun) A.Rodgers pass short left to J.Williams to GB 44 for 6 yards (L.Floyd).|4|1|10|GB|GB|38|06:21:00|48|C|6|6
2018121603_3843|2018121603|3843|15|66.87|23.31|43.3|30.97|tackle|(5:53) (No Huddle, Shotgun) A.Rodgers pass short left to D.Adams to CHI 33 for 23 yards (P.Amukamara).|4|2|4|GB|GB|44|05:53:00|54|C|23|23
2018121603_3868|2018121603|3868|15|43.94|29.41|36.73|53.67|out_of_bounds|(5:12) (No Huddle, Shotgun) A.Rodgers pass short right to J.Kumerow pushed ob at CHI 28 for 5 yards (K.Fuller).|4|1|10|GB|CHI|33|05:12:00|77|C|5|5
2018121603_3921|2018121603|3921|15|35.85|29.23|18.86|17.63|tackle|(4:00) (Shotgun) A.Rodgers pass deep left to R.Cobb to CHI 9 for 16 yards (E.Jackson) [S.McManis].|4|3|2|GB|CHI|25|04:00:00|85|C|16|16
2018121603_3957|2018121603|3957|15|20.08|23.29|0.74|-8.82|pass_outcome_incomplete|(3:31) (Shotgun) A.Rodgers pass incomplete short left.|4|1|9|GB|CHI|9|03:31:00|101|I|0|0
2018121603_3979|2018121603|3979|15|19.7|23.32|18.01|44.75|pass_outcome_incomplete|(3:22) (Shotgun) A.Rodgers pass incomplete short right to J.Kumerow [I.Irving].|4|2|9|GB|CHI|9|03:22:00|101|I|0|0
2018121603_4001|2018121603|4001|15|20.17|23.17|17.98|38.83|tackle|(3:14) (Shotgun) A.Rodgers pass short middle intended for J.Graham INTERCEPTED by E.Jackson (R.Smith) at CHI -5. E.Jackson to CHI 8 for 13 yards (L.Taylor). CHI-E.Jackson was injured during the play.|4|3|9|GB|CHI|9|03:14:00|101|IN|0|0
2018121603_4211|2018121603|4211|15|69.67|29.36|61.74|36.74|pass_outcome_incomplete|(2:42) (Shotgun) A.Rodgers pass incomplete short right to D.Adams (K.Fuller).|4|1|10|GB|GB|41|02:42:00|51|I|0|0
2018121603_4266|2018121603|4266|15|80.23|29.42|76.98|0.54|tackle|(2:33) (Shotgun) A.Rodgers pass short left to J.Williams to GB 33 for 2 yards (S.McManis).|4|2|20|GB|GB|31|02:33:00|41|C|2|2
2018121603_4291|2018121603|4291|15|77.98|23.47|65.34|49.85|tackle|(2:01) (No Huddle, Shotgun) A.Rodgers pass short right to M.Valdes-Scantling to GB 45 for 12 yards (K.Fuller).|4|3|18|GB|GB|33|02:01:00|43|C|12|12
2018121603_4333|2018121603|4333|15|66.15|29.45|42.95|40.59|tackle|(1:53) (Shotgun) A.Rodgers pass short middle to D.Adams to CHI 32 for 23 yards (A.Amos).|4|4|6|GB|GB|45|01:53:00|55|C|23|23
2018121603_4358|2018121603|4358|15|43.53|29.43|36.56|-0.84|out_of_bounds|(1:26) (No Huddle, Shotgun) A.Rodgers pass short left to D.Adams ran ob at CHI 27 for 5 yards.|4|1|10|GB|CHI|32|01:26:00|78|C|5|5
2018121603_4389|2018121603|4389|15|38.31|23.34|29.43|19.93|tackle|(1:22) (Shotgun) A.Rodgers pass short middle to J.Graham to CHI 19 for 8 yards (D.Bush).|4|2|5|GB|CHI|27|01:22:00|83|C|8|8
2018121603_4436|2018121603|4436|15|19.41|29.3|2.19|21.91|pass_outcome_incomplete|(:31) (No Huddle, Shotgun) A.Rodgers pass incomplete short middle to D.Adams (S.McManis).|4|1|9|GB|CHI|9|00:31:00|101|I|0|0
2018121603_4458|2018121603|4458|15|19.49|29.43|38.57|16.04|qb_sack|(:24) (Shotgun) A.Rodgers sacked at CHI 27 for -18 yards (L.Floyd). Penalty on GB, Illegal Shift, declined.|4|2|9|GB|CHI|9|00:24:00|101|S|-18|-18
2018121603_806|2018121603|806|15|82.64|24.13|69.83|3.81|tackle|(1:34) A.Rodgers pass short left to J.Williams to GB 40 for 13 yards (D.Trevathan).|1|2|8|GB|GB|27|01:34:00|83|C|13|13
2018121603_831|2018121603|831|15|70.14|23.94|49|35.57|tackle|(:55) A.Rodgers pass short middle to J.Williams to CHI 39 for 21 yards (R.Smith; E.Jackson).|1|1|10|GB|GB|40|00:55:00|70|C|21|21
2018121603_895|2018121603|895|15|49.96|27.02|43.64|-1.2|pass_outcome_incomplete|(15:00) (Shotgun) A.Rodgers pass incomplete short left.|2|2|10|GB|CHI|39|15:00:00|71|I|0|0
2018121603_917|2018121603|917|15|49.51|26.97|57.05|24.77|qb_sack|(14:53) (Shotgun) A.Rodgers sacked at CHI 47 for -8 yards (sack split by B.Nichols and K.Mack).|2|3|10|GB|CHI|39|14:53:00|71|S|-8|-8
2018122309_1265|2018122309|1265|16|100.35|23.62|89.59|51.9|tackle|(8:57) (Shotgun) A.Rodgers pass short right to J.Williams to GB 20 for 10 yards (N.Hewitt).|2|1|10|GB|GB|10|08:57:00|100|C|10|10
2018122309_1324|2018122309|1324|16|77.78|23.79|63.9|15.73|tackle|(7:36) A.Rodgers pass short middle to M.Valdes-Scantling to GB 45 for 12 yards (A.Williamson).|2|1|10|GB|GB|33|07:36:00|77|C|12|12
2018122309_1394|2018122309|1394|16|63.29|29.59|59.22|52.59|tackle|(5:56) (Shotgun) A.Rodgers pass short right to D.Adams to NYJ 49 for 3 yards (T.Johnson; A.Williamson).|2|2|7|GB|GB|48|05:56:00|62|C|3|3
2018122309_1551|2018122309|1551|16|75.65|23.4|68.37|40.32|tackle|(4:48) (Shotgun) A.Rodgers pass short right to D.Adams to GB 41 for 6 yards (J.Jenkins).|2|1|10|GB|GB|35|04:48:00|75|C|6|6
2018122309_1576|2018122309|1576|16|70.2|29.52|68.2|2.89|tackle|(4:14) (Shotgun) A.Rodgers pass short left to D.Adams to GB 42 for 1 yard (B.Skrine).|2|2|4|GB|GB|41|04:14:00|69|C|1|1
2018122309_1601|2018122309|1601|16|68.54|24.1|33.46|41.52|tackle|(3:34) (Shotgun) A.Rodgers pass deep right to E.St. Brown to NYJ 24 for 34 yards (J.Adams) [L.Williams].|2|3|3|GB|GB|42|03:34:00|68|C|34|34
2018122309_1722|2018122309|1722|16|39.88|29.54|24.64|49.27|tackle|(1:54) (Shotgun) A.Rodgers pass short middle to E.St. Brown to NYJ 15 for 14 yards (T.Johnson, N.Hewitt). PENALTY on NYJ-L.Williams, Disqualification, 8 yards, enforced at NYJ 15.|2|2|15|GB|NYJ|29|01:54:00|39|C|14|22
2018122309_2044|2018122309|2044|16|56.7|23.71|49.8|-0.96|out_of_bounds|(:40) (Shotgun) A.Rodgers pass short left to J.Williams pushed ob at NYJ 40 for 6 yards (J.Adams).|2|2|10|GB|NYJ|46|00:40:00|56|C|6|6
2018122309_2102|2018122309|2102|16|46.15|23.33|42.2|55.1|out_of_bounds|(:33) (Shotgun) A.Rodgers pass short right to J.Graham ran ob at NYJ 32 for 3 yards.|2|1|10|GB|NYJ|35|00:33:00|45|C|3|3
2018122309_2133|2018122309|2133|16|43.44|29.55|35.15|54.29|out_of_bounds|(:28) (Shotgun) A.Rodgers pass short right to M.Valdes-Scantling ran ob at NYJ 26 for 6 yards.|2|2|7|GB|NYJ|32|00:28:00|42|C|6|6
2018122309_2164|2018122309|2164|16|35.5|29.75|34.81|35.62|tackle|(:24) (Shotgun) A.Rodgers pass short middle to D.Vitale to NYJ 24 for 2 yards (A.Williamson) [B.Kaufusi].|2|3|1|GB|NYJ|26|00:24:00|36|C|2|2
2018122309_2235|2018122309|2235|16|34.22|29.67|-1.81|30.86|pass_outcome_incomplete|(:12) (Shotgun) A.Rodgers pass incomplete deep middle to D.Adams.|2|2|10|GB|NYJ|24|00:12:00|34|I|0|0
2018122309_230|2018122309|230|16|75.38|26.39|63.41|-0.16|pass_outcome_incomplete|(11:19) A.Rodgers pass incomplete short left to D.Adams.|1|1|10|GB|GB|35|11:19:00|45|I|0|0
2018122309_2342|2018122309|2342|16|85.3|26.11|64.53|54.13|out_of_bounds|(15:00) A.Rodgers pass short right to L.Kendricks pushed ob at GB 45 for 20 yards (T.Johnson).|3|1|10|GB|GB|25|15:00:00|35|C|20|20
2018122309_2377|2018122309|2377|16|65.46|29.67|58.75|46.57|tackle|(14:25) A.Rodgers pass short right to D.Adams to NYJ 49 for 6 yards (T.Johnson).|3|1|10|GB|GB|45|14:25:00|55|C|6|6
2018122309_2447|2018122309|2447|16|64.28|23.52|57.38|7.84|tackle|(12:42) (Shotgun) A.Rodgers pass short left to D.Adams to NYJ 45 for 8 yards (J.Adams).|3|3|8|GB|GB|47|12:42:00|57|C|8|8
2018122309_2472|2018122309|2472|16|56.24|23.51|44.29|54.12|out_of_bounds|(12:03) (Shotgun) A.Rodgers pass short right to D.Adams ran ob at NYJ 34 for 11 yards.|3|1|10|GB|NYJ|45|12:03:00|65|C|11|11
2018122309_2503|2018122309|2503|16|44.99|29.61|47.96|10.13|tackle|(11:27) (Shotgun) A.Rodgers pass short left to D.Adams to NYJ 37 for -3 yards (B.Skrine).|3|1|10|GB|NYJ|34|11:27:00|76|C|-3|-3
2018122309_2528|2018122309|2528|16|48.67|23.88|28.52|53.78|out_of_bounds|(10:41) (Shotgun) A.Rodgers pass short right to E.St. Brown pushed ob at NYJ 19 for 18 yards (J.Adams).|3|2|13|GB|NYJ|37|10:41:00|73|C|18|18
2018122309_2559|2018122309|2559|16|28.83|29.71|23.57|53.1|tackle|(10:00) A.Rodgers pass short right to L.Kendricks to NYJ 13 for 6 yards (A.Williamson).|3|1|10|GB|NYJ|19|10:00:00|91|C|6|6
2018122309_2606|2018122309|2606|16|21.9|23.78|11.96|61.68|pass_outcome_incomplete|(8:29) (Shotgun) A.Rodgers pass incomplete short right.|3|3|2|GB|NYJ|11|08:29:00|99|I|0|0
2018122309_274|2018122309|274|16|56.41|25.52|67.91|28.41|qb_sack|(10:38) A.Rodgers sacked at GB 44 for -10 yards (L.Williams).|1|1|10|GB|NYJ|46|10:38:00|64|S|-10|-10
2018122309_294|2018122309|294|16|66.34|25.97|61.94|-0.52|tackle|(9:55) (Shotgun) A.Rodgers pass short left to E.St. Brown to GB 48 for 4 yards (B.Skrine).|1|2|20|GB|GB|44|09:55:00|54|C|4|4
2018122309_3031|2018122309|3031|16|85.33|23.54|69.82|17.52|tackle|(2:50) A.Rodgers pass short middle to M.Valdes-Scantling to GB 40 for 15 yards (B.Skrine).|3|1|10|GB|GB|25|02:50:00|35|C|15|15
2018122309_3056|2018122309|3056|16|70.85|23.68|56.33|8.18|tackle|(2:14) (Shotgun) A.Rodgers pass short left to J.Graham to NYJ 45 for 15 yards (N.Hewitt).|3|1|10|GB|GB|40|02:14:00|50|C|15|15
2018122309_3115|2018122309|3115|16|65.78|23.7|55.1|35.73|tackle|(1:17) (Shotgun) A.Rodgers pass short middle to J.Williams to NYJ 45 for 10 yards (T.Johnson; B.Skrine).|3|1|20|GB|GB|45|01:17:00|55|C|10|10
2018122309_3140|2018122309|3140|16|55.76|29.7|48.49|53.99|pass_outcome_incomplete|(:38) (Shotgun) A.Rodgers pass incomplete short right [T.Basham]. PENALTY on GB-A.Rodgers, Intentional Grounding, 11 yards, enforced at NYJ 45.|3|2|10|GB|NYJ|45|00:38:00|65|I|0|-11
2018122309_3173|2018122309|3173|16|66.43|29.58|51.39|25.93|pass_outcome_incomplete|(:33) (Shotgun) A.Rodgers pass incomplete short middle to J.Graham (A.Williamson).|3|3|21|GB|GB|44|00:33:00|54|I|0|0
2018122309_319|2018122309|319|16|62.33|23.56|45.97|28.45|pass_outcome_incomplete|(9:14) (Shotgun) A.Rodgers pass incomplete deep middle to D.Adams [F.Luvu].|1|3|16|GB|GB|48|09:14:00|58|I|0|0
2018122309_3339|2018122309|3339|16|71.45|23.72|79.65|24.34|qb_sack|(14:11) (Shotgun) A.Rodgers sacked at GB 30 for -9 yards (N.Hewitt).|4|1|10|GB|GB|39|14:11:00|71|S|-9|-9
2018122309_3367|2018122309|3367|16|80.76|26.26|71.85|3.85|tackle|(13:31) (Shotgun) A.Rodgers pass short left to D.Adams to GB 38 for 8 yards (J.Adams).|4|2|19|GB|GB|30|13:31:00|80|C|8|8
2018122309_3392|2018122309|3392|16|72.27|23.88|30.35|0.66|tackle|(12:53) (Shotgun) A.Rodgers pass deep left to M.Valdes-Scantling to NYJ 20 for 42 yards (A.Williamson; M.Claiborne).|4|3|11|GB|GB|38|12:53:00|72|C|42|42
2018122309_3417|2018122309|3417|16|30.33|23.54|-0.12|34.75|pass_outcome_incomplete|(12:04) (Shotgun) A.Rodgers pass incomplete deep middle to D.Adams.|4|1|10|GB|NYJ|20|12:04:00|30|I|0|0
2018122309_3439|2018122309|3439|16|30.74|23.47|22.97|15.29|pass_outcome_incomplete|(11:59) (Shotgun) A.Rodgers pass incomplete short left to D.Adams [H.Anderson].|4|2|10|GB|NYJ|20|11:59:00|30|I|0|0
2018122309_3461|2018122309|3461|16|29.92|23.66|5.66|9.02|pass_outcome_incomplete|(11:55) (Shotgun) A.Rodgers pass incomplete short left to M.Valdes-Scantling.|4|3|10|GB|NYJ|20|11:55:00|30|I|0|0
2018122309_3712|2018122309|3712|16|104.11|29.73|80.65|54.21|out_of_bounds|(9:34) (Shotgun) A.Rodgers pass deep right to E.St. Brown to GB 30 for 24 yards (D.Roberts). PENALTY on NYJ-D.Roberts, Unnecessary Roughness, 15 yards, enforced at GB 30.|4|1|10|GB|GB|6|09:34:00|104|C|24|39
2018122309_3774|2018122309|3774|16|61.48|23.56|54.58|53.75|out_of_bounds|(8:37) (No Huddle, Shotgun) A.Rodgers pass short right to J.Williams pushed ob at NYJ 46 for 5 yards (B.Skrine) [N.Shepherd].|4|2|6|GB|GB|49|08:37:00|61|C|5|5
2018122309_3805|2018122309|3805|16|55.96|29.72|45.26|55.79|pass_outcome_incomplete|(7:59) (Shotgun) A.Rodgers pass incomplete short right to J.Williams [N.Hewitt].|4|3|1|GB|NYJ|46|07:59:00|56|I|0|0
2018122309_3844|2018122309|3844|16|56.81|29.68|45.25|14.92|tackle|(7:47) (Shotgun) A.Rodgers pass short left to R.Tonyan to NYJ 35 for 11 yards (N.Hewitt).|4|4|1|GB|NYJ|46|07:47:00|56|C|11|11
2018122309_3869|2018122309|3869|16|44.59|23.35|40.32|22.79|tackle|(7:18) (Shotgun) A.Rodgers pass short middle to J.Kumerow to NYJ 29 for 6 yards (T.Johnson).|4|1|10|GB|NYJ|35|07:18:00|45|C|6|6
2018122309_3894|2018122309|3894|16|40.54|23.71|31.41|18.5|pass_outcome_incomplete|(6:49) (Shotgun) A.Rodgers pass incomplete short middle to D.Adams (A.Williamson).|4|2|4|GB|NYJ|29|06:49:00|39|I|0|0
2018122309_3916|2018122309|3916|16|39.75|23.47|12.33|42.53|pass_outcome_incomplete|(6:45) (Shotgun) A.Rodgers pass incomplete deep right to M.Valdes-Scantling. PENALTY on NYJ-B.Skrine, Defensive Pass Interference, 26 yards, enforced at NYJ 29 - No Play.|4|3|4|GB|NYJ|29|NA|NA|I|0|26
2018122309_4359|2018122309|4359|16|88.8|23.9|73.59|32.87|tackle|(3:06) (Shotgun) A.Rodgers pass short middle to J.Graham to GB 37 for 16 yards (A.Williamson).|4|2|6|GB|GB|21|03:06:00|89|C|16|16
2018122309_4384|2018122309|4384|16|74.03|29.65|37.26|2.19|pass_outcome_incomplete|(2:39) (No Huddle, Shotgun) A.Rodgers pass incomplete deep left to M.Valdes-Scantling.|4|1|10|GB|GB|37|02:39:00|73|I|0|0
2018122309_4406|2018122309|4406|16|73.12|29.53|59.52|53.8|out_of_bounds|(2:30) (Shotgun) A.Rodgers pass short right to J.Kumerow pushed ob at 50 for 13 yards (T.Johnson).|4|2|10|GB|GB|37|02:30:00|73|C|13|13
2018122309_4437|2018122309|4437|16|61.23|29.76|35.1|37.42|tackle|(2:25) (Shotgun) A.Rodgers pass short right to J.Williams to NYJ 24 for 26 yards (B.Copeland).|4|1|10|GB|NA|50|02:25:00|60|C|26|26
2018122309_4479|2018122309|4479|16|34.05|29.78|19.6|6.2|pass_outcome_incomplete|(2:00) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams (B.Skrine).|4|1|10|GB|NYJ|24|02:00:00|34|I|0|0
2018122309_4540|2018122309|4540|16|10.74|23.75|6.76|46.01|pass_outcome_incomplete|(1:32) A.Rodgers pass incomplete short right to D.Vitale [N.Hewitt].|4|1|1|GB|NYJ|1|01:32:00|11|I|0|0
2018122309_4562|2018122309|4562|16|11.27|23.59|4.51|54.76|pass_outcome_incomplete|(1:27) (Shotgun) A.Rodgers pass incomplete short right to M.Valdes-Scantling.|4|2|1|GB|NYJ|1|01:27:00|11|I|0|0
2018122309_5005|2018122309|5005|16|69.84|29.85|74.75|37.03|pass_outcome_incomplete|(8:41) (Shotgun) A.Rodgers pass incomplete short right to J.Williams (H.Anderson).|5|1|10|GB|GB|40|08:41:00|70|I|0|0
2018122309_5027|2018122309|5027|16|70.92|29.68|71.28|10.6|tackle|(8:38) (Shotgun) A.Rodgers pass short left to M.Valdes-Scantling to GB 40 for no gain (M.Claiborne).|5|2|10|GB|GB|40|08:38:00|70|C|0|0
